limit_bal,sex,education,marriage,age,default_payment_next_month,totalbillamt,totalpayamt,fullrepayment,risk_category
80000,2,2,1,41,0,1734,1734,1,0
20000,2,3,2,31,0,23363,25033,1,0
360000,2,2,1,31,0,2015578,68766,0,0
200000,2,1,2,31,1,0,0,1,0
50000,2,2,1,33,0,150206,35168,0,0
70000,2,2,1,33,0,420397,22700,0,2
300000,2,2,2,34,0,1235454,37725,0,0
20000,2,3,2,45,1,104133,8101,0,0
170000,2,1,2,40,1,2540,3651,1,0
180000,2,4,1,44,0,846239,35566,0,1
200000,2,1,2,38,0,247821,106368,0,0
320000,2,2,1,44,0,9847,10961,1,0
180000,2,3,2,45,0,436403,17645,0,1
60000,2,2,1,40,0,272496,12400,0,1
360000,2,3,1,40,0,201794,42025,0,0
30000,2,2,2,46,1,142432,11600,0,1
130000,2,2,1,35,0,664619,27739,0,0
80000,2,2,1,35,0,9809,6917,0,1
230000,2,2,1,40,0,257450,16780,0,0
210000,2,2,1,36,0,31607,15383,0,0
270000,2,3,1,35,0,448785,176955,0,0
280000,2,2,2,37,0,1069590,46500,0,0
50000,2,2,1,36,0,182751,8002,0,0
360000,2,2,1,38,0,5543,5560,1,0
470000,2,1,1,37,0,924,33597,1,0
230000,2,1,1,42,0,57713,51647,0,0
80000,2,2,1,47,1,398639,16269,0,1
200000,2,1,2,29,0,14563,13833,0,0
200000,2,2,1,32,0,877929,33033,0,0
50000,2,3,2,30,0,135455,9071,0,0
20000,2,2,1,33,0,41458,4514,0,0
50000,2,2,1,41,0,70313,4700,0,0
110000,2,2,1,31,1,3328,2080,0,1
280000,2,2,2,46,0,483328,136000,0,1
160000,2,1,2,32,0,29614,20946,0,0
320000,2,2,1,35,1,67099,49495,0,0
300000,2,1,2,30,1,4788,5396,1,1
300000,2,2,2,30,1,176953,52311,0,0
100000,2,2,2,31,0,509521,23858,0,1
100000,2,2,1,39,0,1884,0,0,0
110000,2,2,1,33,0,137881,18664,0,0
400000,2,2,1,39,0,103473,62795,0,0
20000,2,2,1,35,0,85679,11384,0,0
50000,2,1,2,27,1,73877,3500,0,1
310000,2,1,2,28,0,1503290,71410,0,0
80000,2,2,2,44,0,445382,19305,0,0
120000,2,3,1,43,0,619371,24066,0,0
200000,2,1,1,39,0,40097,29150,0,0
100000,2,2,1,44,0,15954,6724,0,0
210000,2,2,2,37,0,1097057,62416,0,0
60000,2,1,1,33,0,29722,16950,0,0
130000,2,2,1,38,0,9058,18475,1,0
150000,2,3,2,33,0,77389,76430,0,0
220000,2,2,1,44,0,1054860,31570,0,1
140000,2,2,1,40,0,608559,33600,0,0
50000,2,2,2,31,0,322548,13247,0,0
90000,2,3,1,41,0,29227,18800,0,0
500000,2,1,2,37,0,149480,18790,0,0
300000,2,3,1,28,1,2340,2340,1,0
260000,2,1,1,40,0,308373,254062,0,0
130000,2,3,1,42,1,122443,61092,0,0
200000,2,1,2,28,0,28677,23115,0,0
290000,2,2,2,29,0,51818,6433,0,0
650000,2,1,2,29,0,35189,17000,0,0
230000,2,1,2,27,0,41095,29813,0,0
230000,2,1,1,30,1,360623,13692,0,1
200000,2,2,2,31,0,1219952,47392,0,0
400000,2,2,2,32,0,1244936,30685,0,0
490000,2,2,1,30,0,1205011,55614,0,0
360000,2,1,2,30,0,0,0,1,0
230000,2,1,2,33,0,29445,23576,0,0
290000,2,2,2,34,0,1614514,60220,0,0
200000,2,1,2,34,0,0,17000,1,0
360000,2,2,1,34,0,114482,23580,0,0
10000,2,3,1,42,1,44658,4374,0,1
180000,2,2,2,33,0,56611,52069,0,0
230000,2,3,1,47,0,30024,23824,0,0
340000,2,1,2,35,0,17042,181523,1,0
170000,2,3,1,44,0,743396,134737,0,0
50000,2,3,2,42,0,233487,8656,0,0
170000,2,2,1,37,0,872300,40011,0,0
160000,2,2,1,49,0,133307,11939,0,1
280000,2,3,1,46,0,559728,30768,0,0
140000,2,2,2,38,0,719131,25714,0,0
520000,2,1,1,43,0,815350,123735,0,0
140000,2,2,2,29,0,263429,136409,0,0
130000,2,1,2,26,0,1418,2456,1,0
100000,2,1,2,27,0,392851,24425,0,0
50000,2,3,1,27,1,203456,33985,0,1
130000,2,2,2,27,1,0,0,1,0
200000,2,1,1,39,0,61976,40577,0,0
280000,2,1,2,28,0,18512,13060,0,1
240000,2,1,2,29,0,358011,343058,0,0
90000,2,1,1,29,0,300061,44000,0,1
250000,2,1,2,29,0,508838,49000,0,0
210000,2,1,2,29,0,9089,7643,0,0
90000,2,2,1,30,0,0,0,1,0
180000,2,5,2,30,0,0,0,1,0
500000,2,5,1,32,0,251322,40597,0,0
240000,2,1,1,32,0,17858,15420,0,0
50000,2,2,2,31,0,147898,8684,0,1
400000,2,1,2,32,0,296208,11086,0,0
230000,2,1,2,33,1,44551,30500,0,1
400000,2,3,2,31,0,362243,65026,0,1
80000,2,2,1,35,0,0,0,1,0
160000,2,2,2,37,0,16769,9238,0,0
430000,2,1,1,38,0,-1554,18000,1,0
90000,2,2,1,34,0,25422,9698,0,1
80000,2,3,1,35,0,257231,9567,0,0
210000,2,2,2,36,0,27067,16696,0,0
310000,2,2,1,46,0,114065,46706,0,0
500000,2,2,1,39,0,13778,2066,0,0
70000,2,3,2,38,0,145665,8000,0,0
20000,2,2,1,36,0,109056,7200,0,1
210000,2,2,1,44,1,4098,4098,1,0
170000,2,3,1,40,0,902865,37100,0,0
390000,2,1,2,38,0,51795,33378,0,0
320000,2,2,1,43,1,2261095,53759,0,1
50000,2,2,1,37,0,232636,17660,0,0
100000,2,3,1,36,0,600739,56200,0,1
220000,2,1,1,39,0,34292,35030,1,0
300000,2,1,1,38,0,103457,5555,0,0
160000,2,2,1,40,0,6102,0,0,0
200000,2,3,1,45,0,201243,19815,0,0
240000,2,1,1,43,0,91590,97785,1,0
90000,2,1,2,27,1,177298,8600,0,1
50000,2,2,1,46,0,46273,32330,0,0
210000,2,1,1,46,0,1834,1835,1,0
290000,2,2,1,33,0,-125480,307661,1,0
160000,2,2,2,37,0,892099,36411,0,1
200000,2,1,1,31,0,45389,22855,0,0
260000,2,2,1,37,0,1075751,36433,0,0
30000,2,3,1,47,0,172006,8872,0,1
230000,2,2,2,36,0,1559,4420,1,0
220000,2,3,2,39,0,955304,33563,0,0
140000,2,1,2,27,0,38296,32918,0,0
80000,2,2,1,38,0,264370,12100,0,0
450000,2,1,1,49,0,36338,24666,0,0
160000,2,2,1,45,0,446566,87553,0,0
100000,2,1,1,27,1,458813,14412,0,1
250000,2,2,1,39,0,21001,12932,0,0
80000,2,2,1,38,0,390,390,1,0
180000,2,1,2,35,0,22674,16256,0,0
720000,2,2,2,38,0,17997,13423,0,0
180000,2,2,1,27,0,18094,3235,0,0
230000,2,1,1,32,0,8121,5347,0,0
200000,2,2,2,32,0,0,0,1,0
80000,2,2,1,36,0,462633,21100,0,0
100000,2,2,1,30,0,483686,94598,0,0
200000,2,1,2,30,0,230993,9603,0,0
200000,2,3,1,32,1,837390,34395,0,0
50000,2,2,1,30,0,84449,56200,0,0
380000,2,1,1,36,1,221830,216767,0,1
250000,2,2,1,41,0,1146400,44498,0,0
220000,2,2,2,47,0,59609,58105,0,0
70000,2,2,2,33,0,359226,13429,0,1
10000,2,2,1,40,0,28012,6112,0,0
60000,2,2,2,35,0,58890,59346,1,0
200000,2,3,1,44,1,0,0,1,0
200000,2,2,1,30,0,42172,1048,0,0
300000,2,1,2,48,0,0,0,1,0
260000,2,3,2,36,0,699338,24473,0,0
130000,2,3,1,44,0,15729,16622,1,0
30000,2,2,1,29,0,166706,7300,0,1
170000,2,1,1,30,1,1007446,43216,0,1
210000,2,2,1,29,0,24623,32574,1,0
50000,2,3,2,44,0,213595,13433,0,0
600000,2,1,2,36,0,113645,118430,1,0
180000,2,3,1,37,0,699069,23433,0,0
100000,2,1,2,29,1,360217,16700,0,1
210000,2,1,1,46,0,11820,8163,0,0
150000,2,2,1,37,0,14914,12040,0,0
360000,2,3,2,30,0,94492,51554,0,0
330000,2,1,1,32,0,811723,29343,0,0
300000,2,2,2,43,0,1635,1136,0,0
250000,2,1,2,42,0,258671,140176,0,0
230000,2,2,1,48,0,1619851,84850,0,0
20000,2,3,2,47,0,5776,1950,0,1
210000,2,1,1,35,0,6075,4205,0,0
80000,2,2,2,36,1,488213,22804,0,1
250000,2,1,2,39,0,116491,96950,0,1
50000,2,2,1,34,1,280407,10000,0,1
200000,2,5,1,42,0,483753,14410,0,0
290000,2,3,2,35,0,1019764,39100,0,0
310000,2,3,1,43,0,38516,5449,0,0
270000,2,1,2,28,0,427908,45004,0,1
200000,2,1,2,33,0,654,369,0,0
290000,2,2,1,32,0,792381,28651,0,0
220000,2,2,2,29,0,836470,38361,0,0
500000,2,1,1,35,1,61389,58644,0,0
370000,2,3,2,31,0,85452,93806,1,1
100000,2,2,1,44,0,-15581,18648,1,1
210000,2,1,1,44,0,671469,27500,0,0
310000,2,3,2,38,0,73939,55535,0,0
200000,2,2,1,27,0,986269,37825,0,0
110000,2,1,2,28,1,205516,3400,0,1
130000,2,2,1,30,0,201561,11200,0,0
130000,2,1,2,34,0,204721,20000,0,0
80000,2,2,1,35,1,366868,12228,0,1
30000,2,1,1,47,1,169573,9200,0,1
50000,2,1,1,39,0,17432,17432,1,0
160000,2,2,1,30,1,811522,20748,0,1
80000,2,2,1,45,0,416252,15254,0,0
100000,2,2,2,37,0,1170,780,0,0
10000,2,2,2,46,1,23315,4300,0,1
90000,2,2,1,30,0,23045,10764,0,0
360000,2,2,1,38,0,268959,12723,0,0
670000,2,1,1,43,0,345847,60323,0,0
150000,2,3,2,28,0,0,0,1,0
150000,2,1,2,28,0,81126,10900,0,0
230000,2,1,1,35,0,22909,0,0,0
230000,2,2,1,30,0,10433,4445,0,0
120000,2,2,2,33,0,686255,26120,0,0
170000,2,1,1,33,0,4804,3486,0,0
200000,2,2,1,35,0,64880,9070,0,1
450000,2,2,1,38,1,2340,2730,1,0
200000,2,1,2,32,0,39146,34751,0,0
310000,2,2,1,33,0,428842,15085,0,0
50000,2,1,2,30,0,2070,2070,1,0
140000,2,2,1,36,1,25635,19091,0,1
250000,2,1,2,37,0,29803,91344,1,0
310000,2,1,2,31,0,941113,41512,0,0
80000,2,1,2,31,0,386093,15054,0,0
200000,2,2,1,29,1,43738,43831,1,0
90000,2,3,1,47,0,386667,21661,0,0
160000,2,3,1,45,0,18754,17985,0,0
180000,2,1,2,27,0,3140,3140,1,0
310000,2,2,1,33,0,463855,18205,0,0
280000,2,4,2,29,0,17475,5500,0,0
90000,2,2,2,43,0,127399,25000,0,1
210000,2,2,2,39,0,1218442,43916,0,0
200000,2,1,2,27,0,235,101,0,0
70000,2,2,1,48,0,129243,8500,0,0
320000,2,2,2,31,0,19441,15839,0,0
210000,2,1,2,33,0,1723,0,0,0
130000,2,1,2,27,0,210934,17000,0,0
80000,2,2,1,27,0,1560,1560,1,0
370000,2,2,1,47,0,18915,54596,1,0
180000,2,3,1,36,0,317944,131965,0,0
310000,2,1,1,43,0,393607,29018,0,0
280000,2,2,2,27,0,4399,4997,1,0
150000,2,2,1,27,0,696658,176148,0,0
180000,2,1,1,29,0,234180,17900,0,1
140000,2,1,2,31,0,20961,14670,0,0
430000,2,1,2,34,0,31889,27819,0,1
360000,2,1,2,37,0,323800,332616,1,0
240000,2,1,1,42,0,23915,24421,1,1
140000,2,2,2,30,1,8729,1474,0,1
200000,2,1,1,34,0,120512,117130,0,1
80000,2,2,1,37,1,434290,16273,0,0
100000,2,2,2,38,0,440701,14657,0,0
210000,2,1,1,40,0,2456,3166,1,0
250000,2,2,1,37,0,31277,31277,1,0
50000,2,3,1,38,0,207310,16420,0,0
400000,2,1,1,28,0,24288,16895,0,0
150000,2,2,2,37,0,37016,17103,0,0
280000,2,2,2,39,0,683972,26156,0,0
100000,2,2,1,29,0,0,0,1,0
610000,2,1,2,38,0,3293126,115764,0,0
120000,2,2,2,30,0,717064,30948,0,0
180000,2,2,2,44,0,147126,8502,0,0
270000,2,3,1,47,1,492,246,0,1
110000,2,3,1,36,0,458798,22553,0,0
90000,2,3,1,40,0,455630,17254,0,0
120000,2,1,2,48,0,329308,71800,0,0
50000,2,3,1,35,1,303413,9917,0,1
160000,2,3,2,32,1,18719,28059,1,0
500000,2,2,1,48,0,364183,16141,0,0
440000,2,2,2,28,0,2100358,85464,0,0
330000,2,2,1,31,0,8596,7417,0,0
200000,2,2,2,33,0,411439,16265,0,0
250000,2,2,2,33,0,930802,37300,0,0
140000,2,2,1,37,0,213294,26000,0,0
260000,2,1,1,36,0,1094241,85000,0,0
60000,2,1,1,45,1,249231,7600,0,1
500000,2,1,1,37,0,2229567,64059,0,0
130000,2,2,2,30,0,571745,22044,0,0
80000,2,2,1,30,1,366519,12800,0,1
150000,2,2,2,44,0,251755,13764,0,0
120000,2,1,1,31,0,31726,32236,1,0
210000,2,1,0,31,0,334990,127169,0,0
280000,2,1,1,45,0,124280,115583,0,0
240000,2,1,2,28,0,-6576,1823,1,0
230000,2,2,2,29,0,9265,9973,1,0
30000,2,2,1,29,0,143808,22328,0,0
60000,2,2,1,29,0,262597,35847,0,0
360000,2,1,1,30,0,52496,32784,0,0
90000,2,1,2,33,0,352604,16423,0,0
180000,2,1,1,33,0,12489,9414,0,0
10000,2,3,1,33,0,0,0,1,0
210000,2,1,1,34,1,3839,1338,0,0
30000,2,1,1,34,0,22580,21305,0,0
200000,2,1,2,34,0,27961,16254,0,0
90000,2,2,1,32,0,463212,17644,0,0
50000,2,3,1,44,0,286500,11011,0,0
30000,2,2,1,46,0,153452,4241,0,1
220000,2,1,2,35,0,35497,33360,0,0
500000,2,2,1,46,0,276961,120551,0,0
60000,2,3,1,47,0,219450,9665,0,0
110000,2,2,1,41,0,470695,32066,0,0
360000,2,3,1,43,1,7196,4542,0,0
30000,2,3,2,42,0,149745,8517,0,1
300000,2,2,1,38,0,0,0,1,0
490000,2,1,1,36,0,32156,35524,1,0
210000,2,1,1,36,0,50917,48938,0,0
280000,2,1,1,37,0,4302,2680,0,0
60000,2,2,1,36,0,18234,3100,0,1
490000,2,2,1,38,0,1419,2419,1,0
50000,2,3,1,45,1,37517,4125,0,0
200000,2,2,1,35,0,0,2865,1,0
70000,2,1,2,43,0,321399,11517,0,1
260000,2,2,2,29,0,56649,20027,0,0
460000,2,2,1,40,0,721722,24604,0,0
200000,2,3,1,41,0,12653,8007,0,1
320000,2,2,1,42,1,8144,0,0,0
230000,2,3,3,48,0,333369,37197,0,0
350000,2,1,1,30,0,278192,43458,0,0
230000,2,1,1,31,0,76762,7418,0,0
20000,2,3,2,47,1,109920,9000,0,1
230000,2,2,1,43,0,261408,12259,0,0
80000,2,2,1,35,0,36084,9234,0,0
110000,2,2,1,40,0,558391,97438,0,0
360000,2,1,1,30,0,5823,5930,1,0
80000,2,2,2,34,0,6350,5121,0,0
350000,2,2,1,35,1,3518,2658,0,1
70000,2,2,1,47,0,386104,28247,0,0
360000,2,3,2,29,0,34641,24640,0,0
240000,2,1,1,32,1,1328071,48000,0,1
80000,2,2,2,34,0,247270,8923,0,0
140000,2,2,2,29,0,387288,19106,0,1
50000,2,1,2,33,1,257567,78823,0,1
130000,2,3,2,35,0,45048,9000,0,0
160000,2,2,2,44,0,792343,145000,0,0
160000,2,2,1,42,0,346,0,0,1
90000,2,1,2,29,0,76413,87016,1,0
50000,2,2,1,42,0,261793,10928,0,0
210000,2,1,2,29,0,33047,32821,0,1
20000,2,1,2,29,1,104852,7300,0,1
200000,2,1,2,29,0,65237,63773,0,0
230000,2,1,1,31,0,3106,3388,1,0
150000,2,3,1,43,0,0,0,1,0
210000,2,2,2,28,0,1577,1577,1,0
290000,2,1,1,33,1,0,0,1,0
260000,2,3,1,34,1,753481,37981,0,1
20000,2,2,1,29,1,73774,5755,0,1
180000,2,3,1,47,1,19513,21868,1,0
100000,2,6,1,29,0,401734,71815,0,0
280000,2,2,1,38,0,1165782,39000,0,0
100000,2,2,1,41,1,0,0,1,0
100000,2,2,1,35,0,15253,11748,0,0
30000,2,1,2,30,0,83350,21500,0,0
160000,2,2,1,44,1,1224,0,0,0
360000,2,1,2,36,0,1856026,71322,0,1
450000,2,1,2,36,0,6441,4579,0,0
380000,2,1,2,40,1,38915,80782,1,0
120000,2,2,1,42,0,1758,1758,1,0
160000,2,1,1,47,1,545167,20000,0,1
50000,2,1,2,33,1,179925,14000,0,1
170000,2,2,2,34,0,496522,148701,0,0
350000,2,2,2,34,0,26229,37727,1,1
180000,2,2,1,48,0,19791,21137,1,0
100000,2,1,1,38,0,369134,18436,0,0
50000,2,1,2,26,0,14853,57178,1,0
180000,2,1,2,30,0,107724,60575,0,0
150000,2,1,2,31,0,-3469,4,1,0
300000,2,1,2,32,1,24281,26813,1,0
350000,2,1,2,33,0,1461804,42232,0,0
260000,2,2,1,42,0,174068,15500,0,0
200000,2,2,2,27,0,44489,34464,0,0
240000,2,2,1,27,1,845611,31996,0,0
150000,2,1,2,26,0,356750,14350,0,1
290000,2,2,2,26,0,265280,113636,0,0
140000,2,2,2,27,0,599125,25000,0,0
130000,2,1,2,29,0,62043,78576,1,0
180000,2,1,1,29,0,7072,7103,1,0
200000,2,1,2,29,0,91055,51518,0,0
230000,2,1,1,28,1,1075880,39529,0,1
240000,2,2,2,28,0,1546461,45775,0,1
170000,2,1,2,31,0,7998,8651,1,0
120000,2,3,2,31,0,3080,3080,1,0
240000,2,1,2,31,0,19953,19541,0,0
90000,2,2,1,31,0,67525,28200,0,0
300000,2,2,2,30,1,7938,17264,1,0
70000,2,3,2,30,0,293068,7489,0,1
100000,2,2,2,30,0,7279,23107,1,1
110000,2,3,1,31,0,135756,10228,0,1
180000,2,2,1,33,0,875204,120123,0,0
500000,2,1,2,32,0,2429850,87180,0,0
80000,2,3,1,32,0,141470,8000,0,1
280000,2,1,2,32,0,101449,101727,1,0
280000,2,1,2,33,0,28755,28893,1,0
120000,2,1,1,35,0,18155,19115,1,0
90000,2,2,1,35,0,11268,6064,0,0
170000,2,2,2,34,0,8166,5692,0,0
50000,2,2,2,34,0,151849,6343,0,0
50000,2,3,1,34,0,36030,13783,0,0
230000,2,1,2,38,0,1112482,40060,0,0
180000,2,2,3,48,1,3751,3989,1,0
40000,2,3,2,43,0,85156,3968,0,0
360000,2,2,2,42,0,80515,53081,0,0
360000,2,2,1,47,1,0,0,1,0
170000,2,1,1,45,0,893202,34811,0,0
20000,2,3,1,35,0,114502,8201,0,1
240000,2,2,1,43,0,989,936,0,0
100000,2,1,1,39,1,36768,10600,0,1
100000,2,1,1,43,0,0,0,1,0
110000,2,2,2,40,1,521691,16366,0,0
420000,2,2,1,37,0,565430,32045,0,0
180000,2,2,1,34,1,584750,24300,0,1
240000,2,2,1,37,0,0,0,1,0
210000,2,2,1,41,0,87220,79762,0,0
30000,2,3,1,43,0,62281,2321,0,1
210000,2,2,1,44,0,255073,13790,0,0
320000,2,1,2,30,0,41377,34776,0,0
220000,2,3,1,38,0,615105,24522,0,0
240000,2,1,2,29,0,49590,31122,0,0
450000,2,1,2,35,0,804332,44302,0,1
500000,2,2,1,36,0,1773006,200967,0,0
180000,2,2,1,44,0,948804,35100,0,0
80000,2,1,1,38,0,517,856,1,0
50000,2,2,2,41,1,1950,780,0,1
450000,2,2,1,41,0,198221,110007,0,0
380000,2,1,1,43,0,52685,35908,0,0
50000,2,1,2,29,0,595,1201,1,0
30000,2,3,1,30,0,177885,10962,0,1
300000,2,1,1,37,0,62459,61729,0,0
340000,2,2,1,45,0,119888,115174,0,0
190000,2,2,2,44,0,877986,34690,0,0
120000,2,3,1,41,0,674318,25124,0,0
210000,2,1,2,40,0,905938,35404,0,0
360000,2,1,1,46,0,245522,105600,0,0
330000,2,1,2,35,0,1553,1540,0,0
100000,2,1,1,37,0,432252,18041,0,0
250000,2,1,2,38,0,40592,25826,0,0
120000,2,2,1,46,1,0,0,1,0
200000,2,1,2,43,0,5613,11098,1,1
280000,2,1,2,30,0,167413,214117,1,1
480000,2,2,1,46,0,8703,5732,0,0
240000,2,2,2,36,1,7166,3244,0,0
120000,2,2,1,39,0,8606,8334,0,0
110000,2,2,2,40,0,460416,22000,0,0
390000,2,1,1,41,0,204119,7417,0,1
20000,2,2,2,38,0,79905,5443,0,1
140000,2,1,2,35,0,706537,32000,0,0
160000,2,2,1,41,0,183227,45000,0,0
210000,2,1,1,30,0,3436,3436,1,0
210000,2,1,1,47,0,876373,33082,0,0
240000,2,1,2,39,0,1044587,274683,0,0
150000,2,2,1,36,0,55721,48977,0,1
60000,2,2,1,48,0,350403,9758,0,0
180000,2,2,1,40,1,84632,92856,1,0
120000,2,2,2,37,0,4914,2810,0,0
210000,2,1,2,40,0,261204,11600,0,0
420000,2,1,2,36,0,102694,19160,0,0
110000,2,2,1,43,0,590614,29304,0,0
180000,2,2,2,31,0,377015,12921,0,0
200000,2,1,1,42,1,1830,1830,1,0
220000,2,1,2,32,0,1200692,52100,0,0
250000,2,1,1,36,0,22609,29268,1,0
250000,2,1,2,39,0,1896,2046,1,0
400000,2,3,1,47,0,41869,40184,0,0
50000,2,2,2,38,0,184590,13511,0,0
480000,2,1,2,48,0,25924,25207,0,0
470000,2,1,1,39,0,809737,78700,0,0
300000,2,1,1,36,0,133487,19552,0,0
160000,2,2,2,44,0,6758,6770,1,0
160000,2,1,1,42,0,23176,24440,1,0
230000,2,1,2,33,0,12985,12000,0,0
50000,2,3,2,49,0,169420,25611,0,0
150000,2,3,1,48,0,238402,12000,0,1
130000,2,2,1,50,0,464245,17340,0,1
360000,2,1,2,49,1,0,0,1,0
150000,2,2,1,50,1,482692,18698,0,0
70000,2,2,1,50,0,90897,9090,0,0
450000,2,1,1,49,0,0,0,1,0
200000,2,2,1,49,1,723,733,1,0
80000,2,2,1,50,1,479318,105729,0,1
340000,2,2,1,48,0,1020883,139500,0,0
50000,2,2,2,52,1,119434,12400,0,0
200000,2,1,1,50,0,69028,46891,0,0
210000,2,3,1,48,0,631134,21460,0,0
360000,2,2,1,49,0,5132,4536,0,0
230000,2,3,1,50,0,17840,17835,0,0
50000,2,3,1,48,1,256924,6351,0,0
120000,2,2,1,50,1,529120,25400,0,1
340000,2,1,2,50,0,52023,54154,1,0
50000,2,3,1,49,1,196693,50000,0,0
70000,2,3,1,49,0,68154,4668,0,1
100000,2,2,1,50,0,567935,23865,0,0
20000,2,2,1,49,1,93322,6709,0,0
80000,2,2,1,49,0,333974,16119,0,0
280000,2,3,2,49,0,290485,158887,0,0
300000,2,2,1,50,0,882,0,0,0
500000,2,3,1,49,1,8168,12837,1,1
50000,2,3,2,51,0,151492,6793,0,0
140000,2,2,2,50,1,470283,31000,0,0
210000,2,2,2,49,1,192298,83468,0,0
100000,2,3,1,49,0,250422,13023,0,0
50000,2,2,1,50,0,109481,9800,0,0
20000,2,3,1,51,0,120550,13163,0,0
200000,2,2,1,50,0,38742,21735,0,0
100000,2,3,1,51,0,4270,4867,1,0
50000,2,3,1,50,1,196535,23500,0,0
230000,2,3,1,53,0,235869,12001,0,0
260000,2,2,1,50,0,1158986,47635,0,0
120000,2,2,1,52,1,717785,30000,0,1
380000,2,3,2,51,0,210597,149399,0,0
80000,2,3,1,65,0,487782,20342,0,0
240000,2,1,1,50,0,984,499,0,0
30000,2,2,1,54,1,185837,42622,0,0
30000,2,2,1,59,0,163663,6673,0,0
80000,2,3,2,55,0,413958,97339,0,0
50000,2,2,1,54,0,297946,15774,0,0
10000,2,1,2,56,0,39544,5000,0,1
100000,2,3,1,50,1,565504,116200,0,1
280000,2,3,1,50,0,9468,9908,1,0
30000,2,3,1,55,1,180712,8317,0,1
80000,2,3,1,50,0,7506,3106,0,0
30000,2,3,2,51,0,95784,51538,0,0
170000,2,2,2,51,0,869840,38278,0,0
60000,2,2,1,52,0,169407,6038,0,1
100000,2,3,1,50,0,562700,20111,0,0
160000,2,1,1,58,1,10826,10904,1,0
50000,2,2,2,55,0,204014,8806,0,0
360000,2,1,1,59,1,0,0,1,0
210000,2,1,1,52,0,2903,6308,1,0
190000,2,2,1,55,0,33558,37495,1,0
90000,2,3,1,52,0,262318,10640,0,0
50000,2,3,1,52,0,145704,14085,0,0
30000,2,3,2,55,0,570,1500,1,0
30000,2,3,1,54,1,153887,7200,0,1
180000,2,3,1,61,1,136942,6879,0,0
120000,2,3,1,58,1,501486,21200,0,1
80000,2,3,1,55,0,113762,3000,0,0
400000,2,2,1,49,0,16061,16136,1,0
120000,2,3,2,53,0,658488,22924,0,0
100000,2,1,1,52,1,266896,13000,0,1
300000,2,1,2,52,0,259895,138917,0,0
80000,2,3,1,69,0,444317,16824,0,0
500000,2,3,1,53,0,8786,8369,0,0
10000,2,3,1,51,0,42312,6696,0,1
100000,2,3,1,55,0,7851,2403,0,1
240000,2,2,1,53,0,478653,14971,0,1
280000,2,1,1,63,1,-1200,200,1,0
20000,2,2,2,55,0,100609,7607,0,0
110000,2,2,1,59,0,280875,13714,0,0
290000,2,2,1,60,0,0,0,1,0
80000,2,1,1,48,1,10033,8835,0,0
30000,2,3,1,51,0,180586,8357,0,1
30000,2,1,1,52,0,48366,33324,0,1
60000,2,2,2,57,1,286282,15919,0,1
70000,2,3,1,52,0,104970,34783,0,0
140000,2,3,1,52,0,361244,13800,0,0
150000,2,2,2,53,0,73470,77806,1,0
90000,2,2,1,58,1,163531,7950,0,1
30000,2,2,1,51,0,28866,11940,0,0
60000,2,3,2,52,0,367290,14520,0,1
490000,2,2,1,52,0,40486,37477,0,0
230000,2,2,1,56,1,77366,80137,1,0
70000,2,2,1,53,0,424415,17059,0,0
60000,2,3,1,55,1,395190,18325,0,1
30000,2,6,1,59,0,112098,4959,0,0
70000,2,2,1,62,0,258449,10409,0,0
450000,2,3,1,56,1,1886,3108,1,0
20000,2,3,2,54,1,97575,6392,0,0
30000,2,2,1,51,1,111646,6400,0,1
80000,2,3,1,54,0,373992,14404,0,0
390000,2,1,2,53,0,2680,2947,1,0
30000,2,2,2,50,0,78086,5796,0,0
200000,2,3,1,51,0,1221,1221,1,0
140000,2,3,2,59,0,382042,12000,0,1
30000,2,2,1,51,1,47396,46994,0,0
290000,2,2,1,51,0,24183,17324,0,0
200000,2,2,1,51,0,9659,13861,1,0
180000,2,3,1,64,0,761957,32555,0,0
200000,2,2,1,50,0,3863,3836,0,0
500000,2,5,1,54,0,2153610,79786,0,0
520000,2,3,1,54,0,3398917,119000,0,0
90000,2,3,1,53,0,5777,5777,1,0
260000,2,2,1,54,0,137025,125499,0,0
50000,2,3,1,51,1,95628,46600,0,0
80000,2,2,3,59,1,419923,14541,0,0
210000,2,2,2,54,0,999784,35598,0,0
300000,2,1,1,51,0,439573,15094,0,0
20000,2,1,1,53,0,59750,7866,0,1
50000,2,3,2,51,0,155961,12939,0,0
20000,2,3,1,52,1,45634,5000,0,1
150000,2,1,1,53,0,112677,103561,0,1
50000,2,3,3,51,1,280399,11171,0,0
50000,2,2,2,51,0,196258,7843,0,0
50000,2,3,2,51,0,206912,10000,0,1
200000,2,3,1,51,0,18726,20158,1,0
80000,2,3,2,52,0,174411,12361,0,0
50000,2,3,2,56,0,227711,27854,0,0
200000,2,3,1,55,0,982169,35001,0,1
210000,2,3,1,54,0,590269,22522,0,0
80000,2,3,1,55,0,383103,13501,0,0
200000,2,3,1,50,0,2340,2340,1,0
200000,2,3,1,51,0,605733,25970,0,0
220000,2,3,1,52,1,1004625,34200,0,1
280000,2,1,1,56,0,11903,13854,1,1
250000,2,3,1,53,0,6411,6437,1,0
90000,2,3,1,55,0,215453,10512,0,0
320000,2,1,1,58,0,1100,434,0,0
130000,2,2,1,53,0,910981,22909,0,0
50000,2,3,2,51,0,3660,2880,0,1
80000,2,3,1,51,0,22965,4609,0,0
430000,2,2,2,51,0,2386756,96180,0,0
