limit_bal,sex,education,marriage,age,default_payment_next_month,totalbillamt,totalpayamt,fullrepayment,max_delay,risk_category,bill_to_limit_ratio,payment_to_bill_ratio
450000,2,1.0,1,33,0,15303,12245,0,-2,0,4.2523,0.06261709349450101
80000,2,2.0,2,34,0,306437,11279,0,2,1,0.026698,0.9578994681249532
210000,2,2.0,2,43,0,983308,54197,0,0,0,2.41355,0.08110459696297985
130000,2,2.0,3,48,0,2105,109,0,2,1,0.37833333333333335,1.0580029368575623
500000,2,1.0,1,49,0,140965,178426,1,-1,0,4.0180125,0.09037739429630944
180000,2,2.0,1,38,1,30490,8941,0,2,1,3.74117,0.03677993782693649
340000,2,1.0,1,36,0,20838,31064,1,1,0,3.3840666666666666,0.1643042887255964
450000,2,1.0,2,37,0,86492,49957,0,0,0,0.0,0.0
80000,2,3.0,1,49,0,357073,12628,0,0,0,5.38802,0.04083132579314851
150000,2,3.0,2,47,0,12618,11057,0,-1,0,5.4274,0.06050779378708037
210000,2,1.0,1,43,0,0,0,1,1,0,0.03254,1.0
380000,2,2.0,2,38,0,1042491,41067,0,0,0,0.04368163265306122,1.015184077742478
400000,2,2.0,1,46,0,231259,95000,0,0,0,4.64732,0.1169921589217011
80000,2,3.0,1,52,0,1534,1330,0,-2,0,0.22410588235294118,0.8726442332930863
240000,2,1.0,1,44,0,19660,18465,0,-2,0,4.950116666666666,0.06773661900224574
120000,2,2.0,1,50,0,508200,17451,0,0,0,5.28892,0.04386528818738041
60000,2,3.0,1,63,0,263774,9109,0,0,0,3.582872,0.03740183852507151
360000,2,1.0,2,54,0,380906,211035,0,0,0,3.5252878048780487,0.03701479484809405
50000,2,2.0,1,50,1,175947,7400,0,2,1,0.5018642857142858,0.13440600048391
360000,2,3.0,1,50,1,49563,50820,1,-1,0,5.205808333333334,0.04738697320460959
30000,2,3.0,1,51,0,127569,7988,0,2,1,5.02195,0.04485309491333048
500000,2,1.0,1,53,0,13349,12787,0,-1,0,2.90913,0.04159319109149471
20000,2,2.0,1,54,1,48271,3915,0,3,1,5.078620689655172,0.03766974470396524
90000,2,2.0,1,56,0,34050,36025,1,-1,0,5.21202,0.04392730649537032
80000,2,3.0,1,55,0,321441,29051,0,0,0,0.08377407407407407,0.9947831469118882
100000,2,3.0,2,54,0,374117,13760,0,2,1,4.5579,0.036700015357949936
120000,2,1.0,1,51,0,406088,66722,0,0,0,2.8045,0.036293711636910066
100000,2,3.0,3,51,1,0,0,1,1,0,-0.03166666666666667,-1.6
150000,2,2.0,1,51,0,808203,33000,0,0,0,4.911244444444445,0.03801254264590102
10000,2,2.0,1,51,0,54274,3284,0,2,1,0.3357616666666667,0.5815484197620335
50000,2,3.0,1,52,0,1627,1627,1,1,0,2.570185714285714,0.04362664176574233
490000,2,1.0,1,53,0,21404,21729,1,-2,0,0.02620740740740741,1.1881006218202375
50000,2,3.0,2,52,0,232366,27185,0,0,0,5.431338461538462,0.04500803031976818
340000,2,2.0,1,57,0,76196,66492,0,-1,0,0.5155,0.0
240000,2,3.0,1,51,0,1188028,80473,0,0,0,3.46038,0.05818436125512227
50000,2,3.0,1,53,1,264446,11600,0,2,1,5.746328571428571,0.027195004014985966
500000,2,2.0,1,50,0,1791436,67003,0,2,1,1.4000571428571429,0.36192060188019537
410000,2,2.0,1,50,0,1445368,53500,0,0,0,0.007236363636363636,0.135678391959799
280000,2,2.0,1,64,0,140522,18887,0,2,1,5.479395,0.16411027129819988
240000,2,2.0,2,59,0,1249394,59205,0,0,0,0.06471818181818181,0.85110268296109
20000,2,1.0,2,54,0,100439,4505,0,0,0,1.69576,0.07343020238713026
100000,2,2.0,1,55,1,290913,12100,0,2,1,5.93875,0.06440749315933487
290000,2,2.0,1,52,0,1472800,55480,0,0,0,1.9615,0.3925567167983686
100000,2,3.0,2,50,0,521202,22895,0,2,1,5.5801678571428575,0.03872259347037051
270000,2,2.0,1,65,0,22619,22501,0,-1,0,5.74135,0.04063213936327403
80000,2,3.0,2,57,0,364632,13382,0,0,0,0.527175,0.4522786550955565
280000,2,1.0,1,47,1,785260,28500,0,4,1,5.253430434782609,0.05545031031483362
30000,2,3.0,1,52,0,-950,1520,1,1,0,0.0021565217391304346,2.0
90000,2,3.0,1,53,1,442012,16802,0,0,0,3.26017,0.04019422300064107
600000,2,1.0,1,53,0,201457,117157,0,-2,0,6.140325,0.042139463302023915
70000,2,3.0,1,54,0,179913,7849,0,0,0,2.53805,0.25757963791099464
270000,2,3.0,1,58,0,7076,8407,1,-2,0,1.9357714285714285,0.07748848742472547
260000,2,3.0,1,59,0,1412148,63558,0,0,0,0.0,0.0
50000,2,3.0,1,59,0,25775,0,0,0,0,5.60385,0.056211354693648116
50000,2,3.0,1,53,1,173019,10067,0,0,0,0.20314,0.7520675396278429
70000,2,3.0,2,52,0,402243,10939,0,0,0,2.37566,0.2520899455309261
210000,2,3.0,1,55,0,294012,106409,0,0,0,0.0,0.0
330000,2,3.0,1,50,0,2388,324,0,-1,0,0.199635,0.9619305232048488
200000,2,2.0,1,51,0,1095879,179845,0,0,0,4.380177777777778,0.04034082837835096
220000,2,1.0,1,51,0,14238,12118,0,-2,0,5.04116,0.054352569646668625
50000,2,3.0,1,52,0,84788,6226,0,0,0,4.888345,0.03979107448430911
20000,2,2.0,1,53,0,118775,7650,0,0,0,5.333954545454546,0.07030090245170306
30000,2,2.0,2,53,1,58845,23100,0,0,0,3.14818,0.057175892102738726
280000,2,2.0,1,56,1,1562447,60502,0,2,1,0.226466,1.7015269400263173
60000,2,3.0,1,60,0,344481,13997,0,0,0,0.0033333333333333335,1.0
200000,2,3.0,1,50,0,105435,47686,0,0,0,0.005673333333333333,1.0
230000,2,2.0,2,51,0,1208289,67000,0,0,0,4.60886,0.03905521105002105
230000,2,1.0,1,51,1,496,992,1,-1,0,0.5096533333333333,1.1800831938049392
100000,2,3.0,1,49,0,326017,13104,0,0,0,3.6450379310344827,0.0337766694637301
80000,2,2.0,1,49,0,491226,20700,0,0,0,3.958912,0.10612612758252772
80000,2,2.0,2,51,1,203044,52300,0,0,0,0.03621428571428571,0.8333333333333334
70000,2,2.0,1,57,0,135504,10500,0,0,0,0.20258571428571429,1.026486143431352
200000,2,1.0,1,54,1,0,0,1,-2,0,1.1796833333333334,0.03611138582387929
20000,2,2.0,1,51,0,112077,6300,0,2,1,0.055374358974358974,1.0092609742544916
200000,2,2.0,1,50,0,40628,30555,0,0,0,2.89956,0.2781870352743175
50000,2,2.0,1,55,0,118783,29944,0,0,0,5.5484,0.04306827193425131
360000,2,2.0,1,52,0,0,207,1,1,0,1.9662066666666667,0.1932757153368076
200000,2,3.0,2,49,0,39927,38407,0,-1,0,0.00258,0.6356589147286822
90000,2,2.0,1,55,1,394216,15903,0,2,1,-0.05266666666666667,-0.0
50000,2,3.0,2,59,0,252058,13700,0,2,1,1.94154,0.07693892477105803
400000,2,2.0,1,48,0,1955338,77805,0,0,0,4.7690090909090905,0.035118787779431976
110000,2,3.0,1,51,0,586735,41248,0,0,0,2.222958064516129,0.04063896261447621
50000,2,3.0,1,58,1,157409,9000,0,2,1,1.2338,0.13037972118657806
500000,2,1.0,1,58,1,113233,192669,1,1,0,2.9644,0.0514437997571178
150000,2,3.0,1,65,0,500,500,1,-2,0,0.04174166666666667,1.0159712517468558
300000,2,4.0,1,54,0,1702,1702,1,1,0,0.00469047619047619,1.0
50000,2,2.0,1,56,0,230443,9000,0,0,0,5.287433333333333,0.09238256747129987
300000,2,1.0,1,59,0,152896,180430,1,-1,0,2.74895,0.04126575601593336
290000,2,2.0,1,49,1,1057061,35704,0,0,0,1.8944571428571428,0.0689228727415317
500000,2,2.0,1,52,0,1979456,210072,0,0,0,0.0,0.0
140000,2,3.0,1,50,1,5070,4225,0,2,1,0.26598333333333335,0.9905173674206822
350000,2,4.0,1,49,0,70905,72783,1,1,0,0.1520375,0.3492559401463455
180000,2,2.0,2,49,0,212343,7668,0,0,0,5.39005,0.04465635754770364
390000,2,1.0,1,48,0,21596,21796,1,1,0,0.0,0.0
50000,2,1.0,2,52,0,144978,40331,0,0,0,4.472066666666667,0.05853371297386741
50000,2,1.0,2,51,0,277420,11948,0,0,0,0.30664761904761906,0.6642803900863408
150000,2,1.0,2,52,0,294931,57003,0,0,0,0.238175,0.8327560267310451
200000,2,1.0,1,49,0,516,328,0,-1,0,5.01525,0.06879018992074173
180000,2,1.0,2,53,0,-9480,0,1,-2,0,1.7543666666666666,0.5641352054872604
50000,2,2.0,1,50,0,97077,7469,0,2,1,3.59274,0.062347957269382144
110000,2,1.0,1,51,0,524591,18423,0,0,0,-0.071,-0.7887323943661971
310000,2,2.0,1,62,0,689117,28005,0,0,0,0.008508333333333333,1.0
80000,2,3.0,2,60,0,98704,12869,0,0,0,5.072328571428572,0.03850020982191893
80000,2,3.0,1,54,0,237152,12200,0,0,0,3.28766,0.04501682047413662
240000,2,1.0,1,53,0,10018,10178,1,-1,0,5.63145,0.03906631506983104
210000,2,2.0,1,54,0,985,985,1,-2,0,0.04188064516129032,1.1642917661557421
30000,2,2.0,2,50,0,158623,14654,0,0,0,6.12765,0.04623849817357932
80000,2,1.0,1,52,0,219916,9075,0,0,0,5.913019444444444,0.03515594354642087
70000,2,3.0,1,49,1,132612,9140,0,2,1,0.19161666666666666,0.34791684787335825
50000,2,3.0,2,50,1,0,0,1,1,0,0.0023,1.0
180000,2,3.0,1,64,0,47877,47423,0,-2,0,0.606616,0.6849077505374075
160000,2,2.0,1,60,0,24326,8496,0,-2,0,0.7670166666666667,0.13844223289367896
20000,2,3.0,1,50,1,107801,4814,0,2,1,0.053855,1.0159688051248723
180000,2,1.0,1,53,0,0,0,1,1,0,5.214,0.0469760900140647
30000,2,2.0,3,54,0,134162,7853,0,0,0,3.4543,0.04173616384483999
210000,2,2.0,1,56,0,64396,42777,0,-1,0,2.741275,0.4737120500497031
120000,2,3.0,1,55,0,28581,23801,0,2,1,3.044653333333333,0.033735641496130925
20000,2,3.0,1,51,1,100305,6900,0,2,1,0.10139433962264151,0.9113492993915033
30000,2,2.0,1,49,0,52631,29691,0,2,1,5.0875571428571424,0.047735511570245616
50000,2,3.0,1,53,0,179637,11200,0,2,1,1.3727333333333334,0.6106308581419067
20000,2,3.0,1,51,0,-1420,1120,1,1,0,5.382692682926829,0.03715612459807948
120000,2,2.0,1,57,0,1021,1021,1,-2,0,0.09915833333333333,1.030758887301454
70000,2,2.0,1,62,1,355063,13670,0,2,1,3.37002,0.006528151168242325
50000,2,2.0,1,58,0,164383,7400,0,0,0,5.023555,0.08164835460147246
20000,2,2.0,1,49,0,112629,4400,0,2,1,4.2122,0.036892835098048526
310000,2,3.0,1,53,0,12983,15116,1,-2,0,2.630257142857143,0.04272531745945535
120000,2,2.0,1,40,0,735318,34000,0,0,0,4.553315625,0.2946740047259518
360000,2,3.0,1,47,0,2128687,74836,0,0,0,4.30928,0.1176994764786693
240000,2,3.0,2,49,0,45988,16000,0,2,1,0.03646,0.5626988480526605
500000,2,3.0,2,53,1,1150,1150,1,-2,0,0.0,0.0
500000,2,2.0,1,53,0,303308,207738,0,0,0,0.081655,2.735809197232258
240000,2,1.0,1,55,0,184084,25485,0,0,0,0.06323529411764706,0.9826976744186047
200000,2,2.0,1,56,0,10771,10943,1,-2,0,4.87155,0.10773094121309781
30000,2,3.0,1,67,1,156420,7348,0,2,1,0.03423333333333333,0.42112950340798444
130000,2,3.0,1,49,0,449059,18742,0,0,0,0.020533333333333334,0.9429499072356216
80000,2,3.0,1,50,0,219302,103886,0,0,0,3.82412,0.058272229950942965
150000,2,2.0,1,51,0,456698,15407,0,0,0,5.245466666666666,0.06356599984748736
530000,2,1.0,1,54,0,53739,48975,0,-2,0,5.100938461538462,0.04343243023154111
210000,2,1.0,1,53,0,1068387,51000,0,0,0,2.3404535714285712,0.03708072458482559
30000,2,2.0,3,54,0,41182,25147,0,1,0,0.1245125,1.000267710738547
410000,2,2.0,1,50,0,2206904,82000,0,0,0,5.4549875,0.03208073345722607
240000,2,2.0,1,50,0,23798,24530,1,-2,0,0.14762962962962964,0.9469141996989463
50000,2,1.0,2,61,1,168501,1100,0,3,1,0.137842,1.0632753442347036
200000,2,3.0,1,67,0,1004711,82033,0,0,0,4.693605882352941,0.03233435224140978
70000,2,2.0,2,55,0,294854,10878,0,0,0,0.236375,1.3830777366472766
140000,2,3.0,2,53,0,368236,15733,0,0,0,0.15079285714285715,0.2178958836625456
320000,2,3.0,2,54,0,1457061,429358,0,0,0,0.03140909090909091,0.5586107091172214
50000,2,3.0,1,53,0,215464,25360,0,0,0,0.03226,0.9032858028518289
500000,2,2.0,2,50,1,18230,10258,0,0,0,3.023138888888889,0.03579245265682284
300000,2,2.0,1,51,1,0,0,1,-2,0,4.72946,0.03257454339396041
400000,2,1.0,1,51,0,32662,89357,1,1,0,0.19435714285714287,0.8403895626607865
170000,2,2.0,2,51,0,10750,10564,0,0,0,4.679514,0.03148831267520516
60000,2,3.0,1,50,1,292293,31489,0,2,1,4.365942307692308,0.037585506697382275
120000,2,1.0,1,47,1,4108,1730,0,3,1,0.030772,1.2161705446509814
210000,2,1.0,2,50,0,4312,4066,0,-1,0,5.4886928571428575,0.036657179630330924
50000,2,3.0,1,51,0,191206,11142,0,0,0,0.0,0.0
30000,2,2.0,2,51,0,157364,10003,0,2,1,0.09297368421052632,0.9900934050382112
130000,2,2.0,1,51,0,663122,28801,0,0,0,1.569444827586207,0.10436372185200565
280000,2,2.0,1,50,1,655327,24300,0,2,1,0.026991304347826088,1.0
240000,2,1.0,1,51,0,29883,29891,1,-1,0,0.13428636363636365,1.433672951291338
240000,2,3.0,1,50,0,1309197,42000,0,0,0,0.0,0.0
270000,2,2.0,1,51,0,39860,37744,0,0,0,0.022033333333333332,0.44478063540090773
500000,2,1.0,1,52,0,68921,73282,1,-2,0,0.1508846153846154,0.9655875605404027
170000,2,3.0,2,53,0,797913,25800,0,0,0,3.0854,0.041670910926112845
80000,2,3.0,1,50,0,18910,26154,1,3,1,0.41074,2.5415939175982025
280000,2,3.0,1,53,0,42222,9200,0,2,1,1.7374142857142858,0.052697358143053305
110000,2,1.0,1,52,0,3455,1930,0,-1,0,5.15559,0.039565791694064115
250000,2,1.0,1,54,0,8065,7285,0,0,0,3.280588888888889,0.032463683688226705
360000,2,2.0,2,54,0,1088330,38954,0,0,0,5.089366666666667,0.3843045303606867
50000,2,3.0,3,53,1,236473,7703,0,0,0,4.5105375,0.04018368099145612
280000,2,2.0,1,57,0,54420,45734,0,0,0,1.2472533333333333,0.06520995467373643
500000,2,2.0,1,54,0,2339757,73675,0,0,0,0.9704333333333334,1.188074628745463
260000,2,3.0,1,65,0,1135145,42665,0,0,0,0.1956625,0.469814093145084
250000,2,2.0,1,52,1,7693,9356,1,-1,0,0.07602666666666667,0.9754033672395651
140000,2,3.0,1,56,0,768417,28168,0,0,0,2.81014,0.04338573878881479
180000,2,1.0,1,55,0,0,0,1,1,0,4.98805,0.08119405378855464
190000,2,2.0,1,52,0,17665,17490,0,-1,0,4.528088888888889,0.030682554327555407
290000,2,1.0,1,52,0,455139,47500,0,2,1,5.3115,0.05377221333165982
230000,2,1.0,2,53,0,6208,6208,1,-2,0,0.14317826086956523,0.6826698247851568
220000,2,2.0,1,54,0,29543,42355,1,-1,0,0.008125,1.956923076923077
30000,2,2.0,1,60,0,0,0,1,1,0,1.733015,0.0894568137032859
300000,2,2.0,2,57,0,6610,2940,0,2,1,0.19690333333333335,1.0092939005603427
260000,2,3.0,1,57,0,39230,37880,0,2,1,0.0,0.0
140000,2,2.0,1,58,1,431956,18000,0,2,1,3.3759347826086956,0.2959502360054864
350000,2,1.0,1,57,0,143759,365377,1,-2,0,3.5946625,0.046878531711947925
70000,1,2.0,1,40,0,121619,6409,0,0,0,0.11764444444444444,0.19512655836796372
200000,1,2.0,2,30,0,1031118,40797,0,0,0,1.8732125,0.03870356406440807
90000,1,1.0,2,31,1,295253,9585,0,2,1,0.03928125,1.0
30000,1,2.0,2,49,0,152681,58676,0,2,1,1.7941,0.08776916931423369
80000,1,1.0,2,25,0,360843,14500,0,0,0,0.03061111111111111,0.7499092558983667
150000,1,1.0,2,26,0,187088,12200,0,0,0,0.0,0.0
360000,1,1.0,2,29,0,349356,415061,1,1,0,0.2549681818181818,1.251439573565329
400000,1,2.0,1,30,0,78265,36770,0,0,0,1.0526083333333334,0.060167995376564566
300000,1,1.0,2,30,0,22808,22247,0,2,1,5.4946,0.06042296072507553
50000,1,2.0,2,30,1,140507,6096,0,2,1,0.0,0.0
20000,1,1.0,2,27,0,99761,8100,0,2,1,0.0,0.0
90000,1,2.0,2,28,1,407528,12504,0,2,1,1.0735961538461538,0.21637917136869256
180000,1,2.0,1,28,0,956070,51410,0,2,1,3.7596375,0.050403795578696085
230000,1,2.0,2,29,0,32931,22481,0,0,0,2.11302,0.14902840484235833
160000,1,2.0,1,28,0,1300,2544,1,1,0,0.06,0.0
200000,1,2.0,2,25,0,346603,31006,0,2,1,4.99576,0.03882892693003667
300000,1,2.0,2,27,0,59071,59620,1,0,0,4.8257,0.24472097312307023
360000,1,1.0,2,29,0,0,0,1,-2,0,2.995633333333333,0.02868842426198133
230000,1,2.0,2,30,0,776465,229795,0,0,0,4.5481354838709676,0.03528138436026958
80000,1,1.0,2,27,0,287573,13481,0,0,0,6.022855555555555,0.04046314932439454
90000,1,2.0,2,27,1,10588,2066,0,2,1,4.302253846153846,0.04165973827671721
80000,1,1.0,2,25,0,149857,5800,0,0,0,2.4034466666666665,0.029382803030092896
160000,1,1.0,2,29,0,6285,6285,1,1,0,2.96146,0.06181410520486517
60000,1,2.0,2,25,0,107646,9448,0,0,0,3.58815,0.12952357064225298
360000,1,1.0,2,27,0,11020,8264,0,-2,0,0.04908,0.0
360000,1,3.0,2,30,0,0,0,1,-2,0,3.3412058823529414,0.039258457231890566
220000,1,1.0,2,28,0,56093,70197,1,-1,0,5.12666,0.03511057881739768
120000,1,1.0,2,27,0,126313,7600,0,0,0,5.3608,0.060028353977018355
50000,1,2.0,2,23,0,274730,16600,0,2,1,4.7943,0.056056150011471954
300000,1,2.0,2,29,1,0,0,1,-2,0,3.23295,0.08309748062914675
400000,1,1.0,2,36,1,0,0,1,-2,0,4.22475,0.06348304633410261
260000,1,3.0,2,35,0,279135,60399,0,0,0,6.3632,0.052591463414634144
80000,1,2.0,1,27,0,300771,15160,0,2,1,4.2047,0.042280728179841076
50000,1,1.0,2,30,0,105651,15745,0,0,0,0.024225,0.24819401444788441
20000,1,2.0,2,27,0,1200,0,0,-1,0,3.3418,0.09874917709019092
50000,1,2.0,1,29,0,249788,9699,0,0,0,3.1666,0.16373502600054737
20000,1,3.0,2,23,0,96514,23619,0,2,1,5.17134,0.033206093585028254
150000,1,1.0,2,30,0,449345,12891,0,0,0,5.6327,0.06923855344683721
620000,1,2.0,2,29,0,2819844,99488,0,0,0,5.9873,0.05311242129173417
270000,1,3.0,2,36,0,1626171,65800,0,0,0,0.70386,0.8426959906799648
130000,1,2.0,2,29,1,559293,23300,0,2,1,4.229375,0.18560957588296143
150000,1,2.0,2,22,0,360517,10593,0,0,0,2.74428,0.07579401518795459
50000,1,2.0,1,26,0,148073,9153,0,0,0,5.1118,0.05379709691302477
50000,1,2.0,1,26,1,77740,2394,0,4,1,4.9538,0.06156889660462675
20000,1,2.0,2,23,1,71763,9295,0,2,1,5.5153,0.041296031040922526
50000,1,2.0,2,22,0,2454,0,0,-1,0,0.08664,0.0
170000,1,1.0,2,25,0,568005,22299,0,0,0,1.56102,0.08977463453383044
50000,1,2.0,2,29,0,256333,9000,0,0,0,3.17245,0.13002568992419108
20000,1,3.0,2,22,0,107216,6436,0,2,1,4.064735714285714,0.03511620564565494
20000,1,2.0,2,22,1,95886,5375,0,2,1,2.30206,0.0730302424784758
20000,1,2.0,2,21,0,64659,5373,0,0,0,4.891363636363637,0.04588049437784592
20000,1,2.0,2,21,0,84495,5364,0,0,0,1.1937,0.17458322861690542
20000,1,1.0,2,22,1,127264,6693,0,0,0,5.8339,0.050283686727575036
90000,1,2.0,2,25,0,378423,16000,0,0,0,1.36172,0.07453808418764504
80000,1,2.0,1,26,0,1938,481,0,3,1,3.4671555555555558,0.0631641691556319
50000,1,1.0,2,22,1,167090,16500,0,0,0,2.8498,0.13158818162678082
60000,1,1.0,2,23,0,189996,31109,0,0,0,3.7757,0.10625844214317876
50000,1,2.0,2,22,0,258567,8586,0,2,1,2.2412,0.21064608245582722
20000,1,1.0,2,22,0,112654,7800,0,2,1,5.5314,0.04519651444480602
20000,1,3.0,2,23,0,119746,6360,0,0,0,5.49056,0.2385767571978086
50000,1,2.0,2,24,0,35193,29657,0,0,0,2.71934,0.07207631263468342
80000,1,1.0,2,24,0,338350,62801,0,0,0,0.07740666666666667,0.6155369907846008
50000,1,1.0,2,22,0,137214,10400,0,0,0,2.6714714285714285,0.046523317807735706
20000,1,2.0,2,22,1,102236,5500,0,4,1,4.34074,0.032206490137626304
20000,1,2.0,2,22,0,99076,6100,0,3,1,0.11108,0.09974792942023766
50000,1,3.0,1,22,1,275765,11388,0,0,0,1.00398,0.553188310524114
50000,1,3.0,2,23,0,4332,0,0,0,0,5.6612,0.1554175793118067
50000,1,2.0,2,23,0,78051,7007,0,0,0,5.1188,0.07424591701179964
20000,1,2.0,2,23,0,63449,8250,0,2,1,3.0536,0.22989258580036678
420000,1,2.0,1,24,0,1707189,59950,0,0,0,5.96995,0.2174641328654344
50000,1,2.0,2,25,0,115103,8406,0,2,1,3.23085,0.029961155733011436
110000,1,2.0,2,26,0,538050,24686,0,3,1,4.568068421052631,0.03291037441830187
20000,1,4.0,2,21,0,23874,4168,0,0,0,3.00112,0.1712427360452098
20000,1,2.0,2,22,0,116678,5867,0,0,0,4.4408,0.03829264997297784
50000,1,3.0,2,23,0,68086,5075,0,0,0,0.7461714285714286,0.08573288405575126
180000,1,2.0,2,23,0,624088,39420,0,0,0,4.42364,0.2697009702417014
20000,1,2.0,2,22,0,56996,7500,0,2,1,5.18645,0.22216545035621668
20000,1,2.0,2,21,0,75514,8024,0,0,0,0.9999,0.7181218121812181
20000,1,2.0,2,21,0,44824,9442,0,0,0,3.95585,0.084280243184145
20000,1,2.0,2,22,1,110628,5000,0,3,1,5.29446,0.05083804580637119
50000,1,2.0,2,22,0,274528,65496,0,0,0,5.0296,0.15625497057420074
50000,1,3.0,2,26,0,135967,9800,0,2,1,0.02,1.0
150000,1,4.0,3,27,0,11611,7147,0,0,0,0.22356,0.27661477903023796
70000,1,2.0,2,27,1,187003,8700,0,2,1,0.1067,0.993439550140581
50000,1,2.0,2,27,1,217037,6990,0,2,1,3.687,0.3325196636832113
150000,1,1.0,1,32,0,16662,1662,0,0,0,4.61364,0.03996410643223138
100000,1,2.0,2,26,0,100398,55539,0,2,1,1.3323142857142858,0.32213548926679675
20000,1,2.0,2,24,0,113224,17597,0,0,0,4.48965,0.06875814373058034
20000,1,2.0,2,24,0,102376,7601,0,3,1,5.29835,0.03798352317230836
20000,1,3.0,2,24,0,61072,14040,0,0,0,5.72845,0.05860223969834772
20000,1,2.0,2,22,0,119399,25965,0,0,0,5.43325,0.05665117563152809
100000,1,3.0,2,25,0,323085,9680,0,0,0,2.1140636363636363,0.4313450614284424
190000,1,2.0,2,29,0,867933,28564,0,0,0,2.0885083333333334,0.024052254200565795
50000,1,2.0,2,22,0,150056,25696,0,0,0,0.238,0.4876350540216086
20000,1,3.0,2,24,1,88816,3401,0,3,1,6.16002,0.03513300281492593
70000,1,2.0,1,26,0,52232,4478,0,2,1,5.83518,0.025363399243896502
50000,1,2.0,2,24,0,221182,59653,0,0,0,5.3248,0.2758225661057692
20000,1,2.0,2,25,1,103729,23045,0,2,1,2.48832,0.06305459104938271
20000,1,1.0,2,24,1,19998,14361,0,0,0,3.2826,0.060927313714738314
20000,1,2.0,2,24,0,79117,6668,0,0,0,3.5913,0.11416478712443962
50000,1,2.0,2,24,0,264723,13458,0,2,1,0.109765,1.1055436614585705
20000,1,1.0,2,23,0,100592,15718,0,0,0,2.613525,0.20150945562028294
50000,1,2.0,2,23,0,1000,1000,1,1,0,2.466833333333333,0.07021147219782448
50000,1,2.0,2,24,0,11178,3092,0,2,1,4.3348,0.0700609024637815
20000,1,1.0,2,24,0,2134,2120,0,1,0,4.755,0.41639537329127235
20000,1,2.0,2,25,0,73740,24520,0,2,1,0.2153,0.9779377612633534
50000,1,2.0,2,25,1,230682,9219,0,0,0,3.5357846153846153,0.03937761610957855
70000,1,1.0,2,25,0,93262,30043,0,0,0,0.17600625,0.16078974468236212
20000,1,2.0,2,27,1,89793,6174,0,0,0,3.601790909090909,0.6445833764516137
20000,1,2.0,1,24,0,105967,4025,0,4,1,2.19046,0.05787825388274609
20000,1,2.0,2,23,0,114569,6714,0,0,0,5.74618,0.10200863878263472
20000,1,2.0,2,25,1,108665,6156,0,0,0,2.4596,0.332252534287418
220000,1,1.0,2,26,0,465094,200616,0,0,0,0.41615,0.25063078216989065
120000,1,2.0,2,25,1,250621,6028,0,2,1,0.050812,0.9531606707077068
140000,1,1.0,2,26,0,33320,16248,0,0,0,4.946433333333333,0.04283557849763803
50000,1,1.0,2,27,0,308001,10821,0,2,1,5.69006,0.05255129119903832
50000,1,2.0,2,25,0,291759,7400,0,0,0,4.35854,0.03502090149453716
10000,1,2.0,2,26,0,53248,14687,0,1,0,0.1365,0.7142857142857143
50000,1,1.0,2,25,0,124416,7845,0,0,0,6.024633333333333,0.06867361222536364
50000,1,2.0,2,26,0,164130,10000,0,0,0,5.4745375,0.03177894023011076
20000,1,1.0,2,25,0,71826,8200,0,0,0,4.96275,0.07794065790136517
200000,1,1.0,2,26,0,21953,24270,1,-2,0,7.193,0.11038509662171556
40000,1,1.0,2,26,0,104541,21066,0,0,0,5.0096,0.06605317789843501
30000,1,2.0,2,23,0,74005,5196,0,2,1,0.08214,0.7061115169223278
20000,1,2.0,2,23,1,86696,6074,0,2,1,4.69778,0.03439071220874541
50000,1,2.0,2,23,0,237750,98998,0,0,0,4.767816666666667,0.044657058262167516
20000,1,3.0,2,24,0,4306,4211,0,2,1,0.1911325,0.2160935476698102
130000,1,2.0,2,25,0,459652,18100,0,2,1,6.1413,0.007327438815885887
160000,1,2.0,2,25,0,28161,4528,0,0,0,0.6536,0.01438188494492044
110000,1,2.0,2,25,0,396197,255382,0,0,0,5.754172727272727,0.048186375420840845
50000,1,2.0,2,37,1,109523,6339,0,0,0,1.1230333333333333,0.8789884538897629
50000,1,2.0,2,25,0,287309,29308,0,4,1,0.49582173913043476,0.1205026350634432
240000,1,2.0,2,26,0,590304,196130,0,0,0,5.50295,0.2401893529833998
20000,1,2.0,2,27,0,8323,2086,0,0,0,0.8592,0.2529096834264432
500000,1,3.0,2,30,0,25406,24216,0,0,0,4.6367111111111114,0.03560234265667235
60000,1,2.0,2,26,0,296786,12713,0,0,0,5.174266666666667,0.07545674749400881
50000,1,3.0,2,25,0,284503,14951,0,2,1,5.54325,0.0391106300455509
50000,1,2.0,2,24,0,217927,7632,0,0,0,4.49695,0.10295867198879241
20000,1,2.0,2,25,0,2730,1950,0,0,0,1.75552,0.06951786365293475
30000,1,2.0,2,25,0,180739,12412,0,0,0,0.0312,1.0
80000,1,2.0,1,25,0,437963,13918,0,2,1,0.1388,1.2531820365033621
20000,1,2.0,1,25,0,99255,7736,0,0,0,0.62608,0.89097239969333
10000,1,2.0,2,26,0,71930,7940,0,0,0,1.41119,0.057958177141277926
20000,1,4.0,2,26,0,100192,6618,0,0,0,5.16974,0.03843649132580491
100000,1,1.0,2,26,1,8214,5800,0,0,0,0.010441666666666667,0.4751263633945198
